Designator,Val,Package,Mid X, Mid Y,Rotation,Layer
"C1","0.1u","C_0603_1608Metric",145.600000,-90.600000,0.000000,top
"C2","1u","C_0603_1608Metric",148.050000,-94.550000,90.000000,top
"C3","4.7u","C_0603_1608Metric",141.850000,-103.050000,90.000000,top
"R1","39","R_0603_1608Metric",150.800000,-95.850000,0.000000,top
"R2","10k","R_0603_1608Metric",149.000000,-92.250000,0.000000,top
"U2","TCR2EF19","SOT-23-5",145.450000,-93.350000,270.000000,top
